"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","16500","755.9","805","637.5","680.6","678.75","680.6","5135","44198.03","1834.28","223800","-1900","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","16550","713.55","750","637","637","637","637","51","440.01","17.98","2550","2150","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","16600","677","711.35","555.8","586.95","600","586.95","683","5873.17","204.27","13050","5200","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","16650","564.4","564.4","501.3","501.3","501.3","537.05","2","17.18",".53","3050","50","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","16300","915","950","830","867.45","857.65","867.45","127","1089.93","54.88","19050","-800","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","16350","875.65","875.65","845.75","845.75","845.75","845.75","4","34.42","1.72","600","0","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","16400","857.5","857.5","718.9","764.95","764.95","737.5","19","162.94","7.14","5950","450","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","16450","783.75","817.85","783.75","817.85","817.85","695.35","4","34.5","1.6","600","0","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","16150","1066.55","1066.55","980.15","980.15","980.15","980.15","4","34.35","2.05","200","-100","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","16200","1019.65","1019.65","909","929","929","914.45","8","68.62","3.82","3950","-100","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","16250","982.55","1004.85","982.55","1004.85","1004.85","869.15","4","34.49","1.99","300","0","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","15950","1271.25","1271.25","1231.3","1231.3","1231.3","1149.2","4","34.4","2.5","100","0","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","16000","1217.75","1280","1100","1139.85","1153","1139.85","3359","28810.25","1938.25","339300","3550","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","16050","1168.95","1168.95","1089.4","1089.4","1089.4","1089.4","4","34.36","2.26","0","0","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","16100","1125.65","1125.65","1049.15","1049.15","1049.15","1006.95","13","111.6","6.95","4750","-450","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","15700","1450","1450","1390","1390","1390","1392.4","5","42.82","3.57","250","250","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","15750","0","0","0","2745.6","0","1343.35","0","0","0","0","0","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","15800","1433.7","1433.7","1320","1320","1320","1294.45","9","77.23","6.13","1250","100","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","15850","0","0","0","2653.5","0","1245.75","0","0","0","0","0","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","15900","0","0","0","1596.15","1596.15","1197.35","0","0","0","100","0","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","15000","2226","2268.5","2076","2118.95","2125.15","2118.95","554","4746.37","591.37","605600","-16800","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","15650","0","0","0","2838.4","0","1441.6","0","0","0","0","0","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","11000","0","0","0","6236.05","6050.1","6075.65","0","0","0","4250","0","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","12000","0","0","0","6007.65","0","5078.6","0","0","0","0","0","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","13000","4094.5","4150.2","4080","4094.8","4094.8","4094.8","79","675.28","161.78","553600","-1150","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","14000","3186.1","3210","3075","3100.8","3107","3100.8","53","453.59","82.59","16550","450","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","22000","2.1","2.5","2","2.3","2.3","2.3","160","1760.17",".17","188250","650","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","23000","2.1","4","1.9","2.5","2.45","2.5","194","2231.22",".22","52600","5500","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","24000","2","2.6","2","2.35","2.6","2.35","106","1272.12",".12","37700","4300","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","19700","3.3","3.7","2.8","3.35","3.55","3.35","267","2630.37",".42","12500","-1100","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","19750","4.15","4.15","2.75","3.45","3.45","0.05","14","138.28",".03","5700","0","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","20000","4.3","4.5","2.1","3.7","3.45","3.7","3393","33935.52","5.52","1172450","-22150","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","21000","1.95","2.95","1.75","2.75","2.9","2.75","2564","26924.68","2.68","281650","26000","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","19500","4.8","4.85","3.25","4.15","4.25","4.15","2019","19689.18","3.93","310200","-4350","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","19550","5.15","5.15","3.1","3.3","3.3","0.05","19","185.76",".04","2000","450","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","19600","4.35","4.65","3.2","3.35","3.35","3.35","112","1097.82",".22","11700","700","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","19650","0","0","0","3.75","3.75","0.05","0","0","0","2550","0","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","19300","4.6","5.45","3.85","4.95","4.95","4.95","471","4546.24","1.09","80750","1300","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","19350","3.35","3.35","3.35","3.35","3.35","0.15","20","193.53",".03","2250","-400","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","19400","4","5","3.65","4.15","4.05","4.15","37","358.97",".07","5850","-250","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","19450","4.95","4.95","3.35","3.65","3.65","0.1","30","291.81",".06","2400","-50","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","19100","5.85","5.85","4.05","4.75","4.65","4.75","478","4566.02","1.12","144950","-1650","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","19150","5","5.05","4.75","5.05","5.05","0.35","77","737.46",".19","5500","1700","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","19200","4.9","6.75","4.05","5.25","5","5.25","665","6385.68","1.68","73500","-1400","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","19250","5","5","4","4","4","0.2","29","279.19",".06","3150","-150","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","18950","6","6","4.35","5.45","5.05","5.45","23","217.99",".06","4100","0","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","19000","6.5","7","4.55","5.8","5.8","5.8","14442","137238.5","39.5","1952550","110150","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","19050","5","5.6","4.95","5.3","5.3","0.5","61","581.19",".16","3650","0","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","18750","6.55","7.45","5.25","6.1","5.85","6.1","439","4117.04","1.42","40700","-12800","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","18800","6.3","7.55","5.1","5.95","6","5.95","3439","32336.85","10.25","253300","5750","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","18850","6.2","7.15","5.25","6.05","6.1","6.05","407","3837.18","1.21","17050","-1600","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","18900","6.4","7","4.85","5.85","5.7","5.85","1180","11154.37","3.37","83400","-7650","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","18600","6.55","8.2","5.7","6.7","6.8","6.7","6968","64826.27","23.87","421650","-41750","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","18650","6.7","7.9","4.85","6.85","6.85","6.85","153","1427.21",".49","75750","-3750","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","18700","6.7","7.6","5.45","6.1","5.65","6.1","3281","30687.47","10.12","258950","-35350","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","18400","8.65","9.15","6.95","7.95","7.95","7.95","9272","85338.11","35.71","765800","-7750","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","18450","8.5","11.8","5.8","8.9","7.5","8.9","823","7595.31","3.13","25150","-7700","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","18500","7.45","8.55","6.05","7.3","7.05","7.3","21716","200949.4","76.4","1572850","-120950","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","18550","7.05","8.3","6.3","7.15","7.05","7.15","228","2115.52",".82","51850","-3450","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","18200","13.85","16.1","10.95","11.85","11.5","11.85","19585","178339.97","116.47","1445850","43150","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","18250","10.5","12.45","9.6","10.75","10.75","10.75","2579","23547.08","13.71","85900","-40550","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","18300","9.7","10.9","8","9.4","9.05","9.4","14209","130077.73","65.38","825450","14050","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","18350","10.3","14.95","8.05","8.9","8.8","8.9","1574","14448.38","6.93","77600","-5250","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","18000","23.75","23.75","16.15","17.5","17.3","17.5","73792","664802.98","674.98","3385450","110400","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","18050","20.1","20.25","14.5","15.6","15.6","15.6","8284","74829.85","66.75","123850","-33850","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","18100","17.05","19","12","13.85","13.2","13.85","18049","163472.45","129","870450","12900","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","18150","13.65","15.35","12","12.8","12.85","12.8","1669","15157.15","10.98","73850","-15650","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","17850","32.05","34.45","20.65","23.55","23.6","23.55","13431","120040.72","169.05","222800","34350","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","17900","27.45","29.75","19.8","21.15","20.65","21.15","32618","292296.57","365.47","1479600","-155900","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","17950","23.75","25.25","17.8","19","17.85","19","6781","60927.14","67.66","161850","2950","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","17650","57.45","63.65","38.45","41.2","42","41.2","12244","108335.88","282.58","247900","17300","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","17700","41.2","53.65","32.6","35.05","35","35.05","59615","528773.66","1180.91","2167000","-57200","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","17750","41","45.15","28.45","30.55","29.05","30.55","12777","113608.61","212.73","296200","16350","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","17800","36","38.9","24.45","26.25","26.7","26.25","59086","526714.29","848.89","2121950","-51400","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","17450","110.05","125.8","75.55","81","78","81","11998","105235.64","553.09","168700","-13550","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","17500","94.95","106.4","63.9","68.85","71","68.85","131879","1159003.39","5062.14","2723550","-280950","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","17550","79.95","90.05","53.9","57.55","59.2","57.55","11390","100316.63","369.38","142650","-26000","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","17600","67.6","75.8","45.05","48.55","49","48.55","84168","742953.08","2274.68","2800650","163950","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","17250","199.95","224.55","139.6","152.3","155.05","152.3","14068","122515.6","1179.1","170350","56300","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","17300","176","196.2","120.5","131.35","135","131.35","99041","863786.56","7081.91","2047950","485000","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","17350","145.15","170","103.45","112.4","116.35","112.4","10926","95470.01","686.96","173950","500","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","17400","130.25","147.4","89","96.05","98.75","96.05","75590","661721.94","4088.94","1754900","158550","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","17100","284.4","319.75","207.9","226.85","235","226.85","71748","622096.1","8650.7","733300","465600","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","17150","255.95","285.45","183.2","201.65","208.55","201.65","13135","114087.05","1454.42","132200","66850","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","17200","235.25","254.15","159.7","174.7","176","174.7","141175","1227737.38","13632.38","1331150","709050","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","16900","422.75","463.35","327.55","356.25","367.75","356.25","5521","47678","1025.55","109200","64900","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","16950","375.95","425.95","296.1","320.15","333.95","320.15","1190","10280.88","195.63","18150","10450","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","17000","351.05","389.95","264","288.3","300.55","288.3","75945","656904.93","11372.43","1210600","502250","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","17050","320","348","235.6","257.1","258.85","257.1","6897","59704.82","907.9","59200","37400","17043.3"
"NIFTY","14-Mar-2023","29-Mar-2023","CE","16700","565","635.1","471.1","502.65","514.3","502.65","2039","17556.78","531.13","24400","10300","17043.3"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","22000","1.85","2.6","1.8","2.6","2.6","2.6","238","2618.28",".28","192250","4000","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","23000","2.05","2.25","2","2.25","2.25","0","25","287.53",".03","52450","-150","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","24000","2.15","2.5","2","2.5","2.5","2.5","51","612.06",".06","38400","700","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","19700","3","3.4","2.45","3.2","3.4","3.2","105","1034.4",".15","11450","-1050","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","19750","3.05","3.05","3.05","3.05","3.05","0","5","49.38",".01","5450","-250","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","20000","2.9","3.65","2.1","3.25","3.45","3.25","1343","13431.98","1.98","1157150","-15300","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","21000","2.1","3.35","2","2.75","2.75","2.75","939","9860.58","1.08","288550","6900","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","19500","4.5","4.5","2.4","3.85","4.05","3.85","1115","10873.18","1.93","306100","-4100","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","19550","0","0","0","3.3","3.3","0.05","0","0","0","2000","0","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","19600","3.35","3.9","2.95","3.85","3.85","3.85","11","107.82",".02","11850","150","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","19650","3","3","2.3","2.3","2.3","0.05","34","334.09",".04","3350","800","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","19300","4.95","4.95","3.1","4.25","4.3","4.25","384","3706.32",".72","78750","-2000","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","19350","3.1","3.15","2.65","3.15","3.15","0.05","25","241.91",".04","1700","-550","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","19400","4.35","4.35","3","3.7","4","3.7","79","766.44",".14","4700","-1150","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","19450","3.1","3.1","3.1","3.1","3.1","0.05","2","19.45","0","2300","-100","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","19150","0","0","0","5.05","5.05","0.15","0","0","0","5500","0","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","19200","4.85","4.85","3.15","4.05","4.65","4.05","758","7278.21","1.41","54600","-18900","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","19250","3","3","3","3","3","0.1","4","38.51",".01","2950","-200","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","18950","5.45","5.45","4.05","5.35","5.35","5.35","51","483.34",".12","3700","-400","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","19000","5.5","6.8","3.8","5.55","5.9","5.55","10376","98597.43","25.43","2017850","65300","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","19050","4.5","4.6","4.45","4.5","4.6","4.5","5","47.64",".01","3600","-50","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","19100","5.1","5.1","3.2","4.35","4.95","4.35","292","2789.16",".56","142500","-2450","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","18750","6.3","6.45","4.1","5.9","6.35","5.9","154","1444.15",".4","42100","1400","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","18800","6","6.35","3.9","5.35","5.7","5.35","2614","24577.59","5.99","217550","-35750","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","18850","6.05","6.8","5.4","5.55","6.4","5.55","50","471.39",".14","16400","-650","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","18900","5.7","6.4","4","5.45","5.75","5.45","667","6304.68","1.53","79550","-3850","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","18550","7.3","7.35","4.5","6.25","6.15","6.25","118","1094.82",".37","51500","-350","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","18600","6.7","8","4.4","6.3","6.8","6.3","5251","48849.11","14.81","379000","-42650","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","18650","6.55","17.7","4.25","8.5","7.3","8.5","1007","9394.11","3.83","97500","21750","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","18700","6.05","6.5","4","5.8","6","5.8","2687","25130.02","6.57","230300","-28650","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","18400","8.4","8.65","4.5","6.7","7.1","6.7","10336","95121.6","30.4","622400","-143400","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","18450","7","8.35","4.95","6.3","6.9","6.3","369","3405.08","1.06","22700","-2450","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","18500","6.15","8.4","4.5","6.4","7","6.4","16668","154226","47","1572400","-450","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","18200","11.7","14.8","7.1","8.45","8.6","8.45","22822","207779.15","98.95","1432550","-13300","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","18250","10.8","11.9","6.65","7.9","8.4","7.9","2365","21590.3","9.68","74900","-11000","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","18300","9.4","10.7","5.35","7.25","7.55","7.25","14600","133641.91","51.91","820850","-4600","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","18350","8.9","9.1","5.65","7.05","7.55","7.05","679","6232.11","2.29","74100","-3500","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","18000","20","21","10.5","11.1","11.45","11.1","61043","549793.39","406.39","3380400","-5050","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","18050","16","17.5","9.45","10.2","10.55","10.2","4685","42310.71","28.58","128850","5000","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","18100","14","19.45","8.35","9.6","9.7","9.6","18426","166854.58","99.28","763600","-106850","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","18150","13.95","15.4","7.85","9","9.55","9","1753","15917","8.52","64650","-9200","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","17850","28.1","28.1","13.65","14.3","14.25","14.3","10182","90967.44","93.09","154550","-68250","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","17900","22.95","26.7","12.4","12.95","13.15","12.95","29747","266477.56","241.91","1512800","33200","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","17950","21.3","22.3","11.05","11.6","11.6","11.6","4461","40069.74","32.26","140600","-21250","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","17650","49.95","53.65","21","25.2","24.85","25.2","18397","162657.38","303.86","301550","53650","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","17700","41.45","46","18.95","20.6","20.8","20.6","59526","527654.74","849.64","2318250","151250","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","17750","35.5","37.15","17.6","18.5","18.55","18.5","12443","110572.19","140.57","268200","-28000","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","17800","29.45","34.2","15","15.55","15.35","15.55","55029","490314.96","556.86","2095600","-26350","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","17450","101.95","112.35","46.95","54","53.9","54","13336","116832.25","475.65","196450","27750","16972.15"
"NIFTY","15-Mar-2023","29-Mar-2023","CE","17500","89.55","97","40.7","44.15","41.65","44.15","107188","941246.92","3351.92","2807900","84350","16972.15"
